cert_id,student_id,cert_name,issuing_body,tier,domain,year_obtained
RW-CERT-SRM_TAB_003-01,SRM_TAB_003,AWS Certified Developer - Associate,AWS Certified Developer,Local,Web,2024
RW-CERT-SRM_TAB_003-02,SRM_TAB_003,Tableau Certified Data Analyst,Issuer,Global_Standard,AI,2026
RW-CERT-SRM_TAB_003-03,SRM_TAB_003,GitHub Actions Certification,Issuer,Global_Premium,Cloud,2022
RW-CERT-SRM_TAB_003-04,SRM_TAB_003,MongoDB Associate Developer,Issuer,Global_Standard,Web,2026
RW-CERT-SRM_TAB_003_V2-01,SRM_TAB_003_V2,AWS Certified Developer - Associate,AWS Certified Developer,Global_Standard,Data,2025
RW-CERT-SRM_TAB_003_V2-02,SRM_TAB_003_V2,Tableau Certified Data Analyst,Issuer,Global_Premium,Cloud,2024
RW-CERT-SRM_TAB_003_V2-03,SRM_TAB_003_V2,GitHub Actions Certification,Issuer,Global_Premium,Data,2023
RW-CERT-SRM_TAB_003_V2-04,SRM_TAB_003_V2,MongoDB Associate Developer,Issuer,Global_Premium,Web,2023
RW-CERT-SRM_TAB_004-01,SRM_TAB_004,Google Cloud Certified: Cloud Engineer,Issuer,Local,Web,2024
RW-CERT-SRM_TAB_004-02,SRM_TAB_004,AWS Certified Developer - Associate,AWS Certified Developer,National,Web,2024
RW-CERT-SRM_TAB_004-03,SRM_TAB_004,GitHub Actions Certification,Issuer,Local,Cloud,2024
RW-CERT-SRM_TAB_004-04,SRM_TAB_004,MongoDB Associate Developer,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_TAB_004_V2-01,SRM_TAB_004_V2,Google Cloud Certified: Cloud Engineer,Issuer,Global_Premium,AI,2023
RW-CERT-SRM_TAB_004_V2-02,SRM_TAB_004_V2,AWS Certified Developer - Associate,AWS Certified Developer,National,Programming,2025
RW-CERT-SRM_TAB_004_V2-03,SRM_TAB_004_V2,GitHub Actions Certification,Issuer,Local,Data,2024
RW-CERT-SRM_TAB_004_V2-04,SRM_TAB_004_V2,MongoDB Associate Developer,Issuer,Local,Web,2024
RW-CERT-SRM_TAB_005-01,SRM_TAB_005,AWS Certified Cloud Practitioner,Issuer,Global_Premium,Programming,2023
RW-CERT-SRM_TAB_005-02,SRM_TAB_005,NPTEL - Programming in Java,NPTEL,Global_Premium,Data,2026
RW-CERT-SRM_TAB_005-03,SRM_TAB_005,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,AI,2024
RW-CERT-SRM_TAB_005_V2-01,SRM_TAB_005_V2,AWS Certified Cloud Practitioner,Issuer,National,Programming,2026
RW-CERT-SRM_TAB_005_V2-02,SRM_TAB_005_V2,NPTEL - Programming in Java,NPTEL,National,Data,2025
RW-CERT-SRM_TAB_005_V2-03,SRM_TAB_005_V2,AWS Certified Developer - Associate,AWS Certified Developer,Global_Standard,Programming,2023
RW-CERT-SRM_TAB_006-01,SRM_TAB_006,Certified Ethical Hacker (CEH V12),Issuer,Global_Premium,Programming,2026
RW-CERT-SRM_TAB_006-02,SRM_TAB_006,CompTIA Security+,Issuer,Global_Premium,Cloud,2026
RW-CERT-SRM_TAB_006_V2-01,SRM_TAB_006_V2,Certified Ethical Hacker (CEH V12),Issuer,Local,AI,2023
RW-CERT-SRM_TAB_006_V2-02,SRM_TAB_006_V2,CompTIA Security+,Issuer,Global_Standard,Cloud,2026
RW-CERT-SRM_TAB_007-01,SRM_TAB_007,GitHub Actions Certification,Issuer,Global_Premium,Data,2025
RW-CERT-SRM_TAB_007_V2-01,SRM_TAB_007_V2,GitHub Actions Certification,Issuer,National,Cloud,2022
RW-CERT-SRM_TAB_008-01,SRM_TAB_008,NPTEL - Machine Learning,NPTEL,Global_Standard,AI,2026
RW-CERT-SRM_TAB_008-02,SRM_TAB_008,NPTEL - Programming in Java,NPTEL,Global_Premium,Cloud,2023
RW-CERT-SRM_TAB_008-03,SRM_TAB_008,AWS Certified Cloud Practitioner,Issuer,Global_Standard,Programming,2022
RW-CERT-SRM_TAB_008_V2-01,SRM_TAB_008_V2,NPTEL - Machine Learning,NPTEL,Local,AI,2022
RW-CERT-SRM_TAB_008_V2-02,SRM_TAB_008_V2,NPTEL - Programming in Java,NPTEL,Local,Programming,2025
RW-CERT-SRM_TAB_008_V2-03,SRM_TAB_008_V2,AWS Certified Cloud Practitioner,Issuer,National,Web,2026
RW-CERT-SRM_TAB_009-01,SRM_TAB_009,MongoDB Associate Developer,Issuer,Global_Premium,Cloud,2024
RW-CERT-SRM_TAB_009-02,SRM_TAB_009,Oracle Certified Professional: Java SE 11,Issuer,Local,Data,2022
RW-CERT-SRM_TAB_009_V2-01,SRM_TAB_009_V2,MongoDB Associate Developer,Issuer,National,Cloud,2026
RW-CERT-SRM_TAB_009_V2-02,SRM_TAB_009_V2,Oracle Certified Professional: Java SE 11,Issuer,Local,Web,2024
RW-CERT-SRM_TAB_010-01,SRM_TAB_010,Google Cloud Certified: Cloud Engineer,Issuer,Global_Premium,AI,2022
RW-CERT-SRM_TAB_010-02,SRM_TAB_010,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Cloud,2023
RW-CERT-SRM_TAB_010-03,SRM_TAB_010,Tableau Certified Data Analyst,Issuer,Global_Premium,AI,2022
RW-CERT-SRM_TAB_010-04,SRM_TAB_010,Docker Certified Associate,Issuer,Global_Standard,AI,2024
RW-CERT-SRM_TAB_010_V2-01,SRM_TAB_010_V2,Google Cloud Certified: Cloud Engineer,Issuer,Local,Cloud,2022
RW-CERT-SRM_TAB_010_V2-02,SRM_TAB_010_V2,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Cloud,2025
RW-CERT-SRM_TAB_010_V2-03,SRM_TAB_010_V2,Tableau Certified Data Analyst,Issuer,Global_Premium,Web,2022
RW-CERT-SRM_TAB_010_V2-04,SRM_TAB_010_V2,Docker Certified Associate,Issuer,Global_Premium,Data,2023
RW-CERT-SRM_TAB_011-01,SRM_TAB_011,NPTEL - Machine Learning,NPTEL,Local,Web,2025
RW-CERT-SRM_TAB_011-02,SRM_TAB_011,Google Cloud Certified: Cloud Engineer,Issuer,Global_Premium,Web,2022
RW-CERT-SRM_TAB_011-03,SRM_TAB_011,NPTEL - Programming in Java,NPTEL,Global_Standard,Data,2025
RW-CERT-SRM_TAB_011-04,SRM_TAB_011,CCNA,Issuer,Global_Standard,Web,2025
RW-CERT-SRM_TAB_011_V2-01,SRM_TAB_011_V2,NPTEL - Machine Learning,NPTEL,Global_Premium,Programming,2025
RW-CERT-SRM_TAB_011_V2-02,SRM_TAB_011_V2,Google Cloud Certified: Cloud Engineer,Issuer,Local,AI,2024
RW-CERT-SRM_TAB_011_V2-03,SRM_TAB_011_V2,NPTEL - Programming in Java,NPTEL,Global_Premium,Cloud,2023
RW-CERT-SRM_TAB_011_V2-04,SRM_TAB_011_V2,CCNA,Issuer,Global_Premium,Cloud,2024
RW-CERT-SRM_TAB_012-01,SRM_TAB_012,NPTEL - Machine Learning,NPTEL,Global_Premium,Programming,2026
RW-CERT-SRM_TAB_012-02,SRM_TAB_012,MongoDB Associate Developer,Issuer,Global_Standard,Programming,2024
RW-CERT-SRM_TAB_012-03,SRM_TAB_012,NPTEL - Programming in Java,NPTEL,Global_Standard,Data,2023
RW-CERT-SRM_TAB_012_V2-01,SRM_TAB_012_V2,NPTEL - Machine Learning,NPTEL,Local,Programming,2025
RW-CERT-SRM_TAB_012_V2-02,SRM_TAB_012_V2,MongoDB Associate Developer,Issuer,Global_Standard,Programming,2025
RW-CERT-SRM_TAB_012_V2-03,SRM_TAB_012_V2,NPTEL - Programming in Java,NPTEL,Global_Premium,Cloud,2026
RW-CERT-SRM_TAB_013-01,SRM_TAB_013,NPTEL - Programming in Java,NPTEL,National,AI,2022
RW-CERT-SRM_TAB_013-02,SRM_TAB_013,CompTIA Security+,Issuer,Local,Data,2023
RW-CERT-SRM_TAB_013_V2-01,SRM_TAB_013_V2,NPTEL - Programming in Java,NPTEL,Local,AI,2025
RW-CERT-SRM_TAB_013_V2-02,SRM_TAB_013_V2,CompTIA Security+,Issuer,National,Data,2022
RW-CERT-SRM_TAB_014-01,SRM_TAB_014,CCNA,Issuer,Local,Data,2024
RW-CERT-SRM_TAB_014-02,SRM_TAB_014,Google Cloud Certified: Cloud Engineer,Issuer,Local,Cloud,2025
RW-CERT-SRM_TAB_014-03,SRM_TAB_014,NPTEL - Programming in Java,NPTEL,Local,Cloud,2024
RW-CERT-SRM_TAB_014_V2-01,SRM_TAB_014_V2,CCNA,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_TAB_014_V2-02,SRM_TAB_014_V2,Google Cloud Certified: Cloud Engineer,Issuer,Global_Premium,Data,2024
RW-CERT-SRM_TAB_014_V2-03,SRM_TAB_014_V2,NPTEL - Programming in Java,NPTEL,Global_Standard,Data,2023
RW-CERT-SRM_TAB_015-01,SRM_TAB_015,NPTEL - Programming in Java,NPTEL,Global_Premium,Data,2022
RW-CERT-SRM_TAB_015-02,SRM_TAB_015,Unity Certified Associate,Issuer,National,AI,2026
RW-CERT-SRM_TAB_015-03,SRM_TAB_015,AWS Certified Developer - Associate,AWS Certified Developer,Global_Standard,Web,2024
RW-CERT-SRM_TAB_015-04,SRM_TAB_015,Certified Ethical Hacker (CEH V12),Issuer,National,Programming,2023
RW-CERT-SRM_TAB_015_V2-01,SRM_TAB_015_V2,NPTEL - Programming in Java,NPTEL,Local,Programming,2024
RW-CERT-SRM_TAB_015_V2-02,SRM_TAB_015_V2,Unity Certified Associate,Issuer,Local,Cloud,2026
RW-CERT-SRM_TAB_015_V2-03,SRM_TAB_015_V2,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,Programming,2026
RW-CERT-SRM_TAB_015_V2-04,SRM_TAB_015_V2,Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,Programming,2026
RW-CERT-SRM_TAB_016-01,SRM_TAB_016,AWS Certified Cloud Practitioner,Issuer,Local,Programming,2024
RW-CERT-SRM_TAB_016-02,SRM_TAB_016,NPTEL - Programming in Java,NPTEL,Global_Premium,Cloud,2024
RW-CERT-SRM_TAB_016-03,SRM_TAB_016,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,Web,2026
RW-CERT-SRM_TAB_016_V2-01,SRM_TAB_016_V2,AWS Certified Cloud Practitioner,Issuer,Global_Standard,AI,2024
RW-CERT-SRM_TAB_016_V2-02,SRM_TAB_016_V2,NPTEL - Programming in Java,NPTEL,Global_Premium,Data,2025
RW-CERT-SRM_TAB_016_V2-03,SRM_TAB_016_V2,AWS Certified Developer - Associate,AWS Certified Developer,Local,AI,2025
RW-CERT-SRM_TAB_017-01,SRM_TAB_017,AWS Certified Developer - Associate,AWS Certified Developer,Local,Web,2022
RW-CERT-SRM_TAB_017-02,SRM_TAB_017,CompTIA Security+,Issuer,Global_Standard,Web,2023
RW-CERT-SRM_TAB_017-03,SRM_TAB_017,Google Cloud Certified: Cloud Engineer,Issuer,National,Data,2022
RW-CERT-SRM_TAB_017-04,SRM_TAB_017,Docker Certified Associate,Issuer,National,Data,2024
RW-CERT-SRM_TAB_017_V2-01,SRM_TAB_017_V2,AWS Certified Developer - Associate,AWS Certified Developer,Global_Standard,Data,2025
RW-CERT-SRM_TAB_017_V2-02,SRM_TAB_017_V2,CompTIA Security+,Issuer,Local,Cloud,2023
RW-CERT-SRM_TAB_017_V2-03,SRM_TAB_017_V2,Google Cloud Certified: Cloud Engineer,Issuer,Local,Programming,2025
RW-CERT-SRM_TAB_017_V2-04,SRM_TAB_017_V2,Docker Certified Associate,Issuer,Global_Premium,Programming,2022
RW-CERT-SRM_TAB_018-01,SRM_TAB_018,Google Cloud Certified: Cloud Engineer,Issuer,Global_Standard,AI,2025
RW-CERT-SRM_TAB_018-02,SRM_TAB_018,Oracle Certified Professional: Java SE 11,Issuer,National,Programming,2022
RW-CERT-SRM_TAB_018-03,SRM_TAB_018,Tableau Certified Data Analyst,Issuer,Local,Programming,2024
RW-CERT-SRM_TAB_018_V2-01,SRM_TAB_018_V2,Google Cloud Certified: Cloud Engineer,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_TAB_018_V2-02,SRM_TAB_018_V2,Oracle Certified Professional: Java SE 11,Issuer,Global_Standard,Cloud,2022
RW-CERT-SRM_TAB_018_V2-03,SRM_TAB_018_V2,Tableau Certified Data Analyst,Issuer,Global_Standard,AI,2024
RW-CERT-SRM_TAB_019-01,SRM_TAB_019,Tableau Certified Data Analyst,Issuer,Global_Premium,Cloud,2023
RW-CERT-SRM_TAB_019-02,SRM_TAB_019,CompTIA Security+,Issuer,Global_Standard,Programming,2022
RW-CERT-SRM_TAB_019-03,SRM_TAB_019,CCNA,Issuer,Global_Standard,AI,2023
RW-CERT-SRM_TAB_019-04,SRM_TAB_019,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,AI,2026
RW-CERT-SRM_TAB_019_V2-01,SRM_TAB_019_V2,Tableau Certified Data Analyst,Issuer,Local,Web,2025
RW-CERT-SRM_TAB_019_V2-02,SRM_TAB_019_V2,CompTIA Security+,Issuer,Global_Premium,Programming,2022
RW-CERT-SRM_TAB_019_V2-03,SRM_TAB_019_V2,CCNA,Issuer,Local,Programming,2024
RW-CERT-SRM_TAB_019_V2-04,SRM_TAB_019_V2,Oracle Certified Professional: Java SE 11,Issuer,Global_Standard,Web,2025
RW-CERT-SRM_TAB_020-01,SRM_TAB_020,MongoDB Associate Developer,Issuer,Local,Data,2026
RW-CERT-SRM_TAB_020-02,SRM_TAB_020,Google Cloud Certified: Cloud Engineer,Issuer,Global_Premium,Web,2022
RW-CERT-SRM_TAB_020-03,SRM_TAB_020,Oracle Certified Professional: Java SE 11,Issuer,Global_Standard,Programming,2025
RW-CERT-SRM_TAB_020_V2-01,SRM_TAB_020_V2,MongoDB Associate Developer,Issuer,Global_Standard,Programming,2025
RW-CERT-SRM_TAB_020_V2-02,SRM_TAB_020_V2,Google Cloud Certified: Cloud Engineer,Issuer,Local,Programming,2025
RW-CERT-SRM_TAB_020_V2-03,SRM_TAB_020_V2,Oracle Certified Professional: Java SE 11,Issuer,National,Web,2023
RW-CERT-SRM_TAB_021-01,SRM_TAB_021,Docker Certified Associate,Issuer,Global_Premium,Cloud,2025
RW-CERT-SRM_TAB_021-02,SRM_TAB_021,MongoDB Associate Developer,Issuer,National,Programming,2022
RW-CERT-SRM_TAB_021-03,SRM_TAB_021,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,Programming,2025
RW-CERT-SRM_TAB_021-04,SRM_TAB_021,Oracle Certified Professional: Java SE 11,Issuer,Global_Standard,Programming,2025
RW-CERT-SRM_TAB_021_V2-01,SRM_TAB_021_V2,Docker Certified Associate,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_TAB_021_V2-02,SRM_TAB_021_V2,MongoDB Associate Developer,Issuer,National,AI,2024
RW-CERT-SRM_TAB_021_V2-03,SRM_TAB_021_V2,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Programming,2023
RW-CERT-SRM_TAB_021_V2-04,SRM_TAB_021_V2,Oracle Certified Professional: Java SE 11,Issuer,Local,Cloud,2025
RW-CERT-SRM_TAB_022-01,SRM_TAB_022,Docker Certified Associate,Issuer,Global_Premium,Data,2025
RW-CERT-SRM_TAB_022-02,SRM_TAB_022,GitHub Actions Certification,Issuer,National,AI,2026
RW-CERT-SRM_TAB_022-03,SRM_TAB_022,NPTEL - Programming in Java,NPTEL,Global_Standard,AI,2024
RW-CERT-SRM_TAB_022_V2-01,SRM_TAB_022_V2,Docker Certified Associate,Issuer,Global_Premium,AI,2023
RW-CERT-SRM_TAB_022_V2-02,SRM_TAB_022_V2,GitHub Actions Certification,Issuer,Global_Premium,Data,2025
RW-CERT-SRM_TAB_022_V2-03,SRM_TAB_022_V2,NPTEL - Programming in Java,NPTEL,Global_Standard,Cloud,2023
RW-CERT-SRM_TAB_023-01,SRM_TAB_023,MongoDB Associate Developer,Issuer,Global_Premium,Cloud,2026
RW-CERT-SRM_TAB_023-02,SRM_TAB_023,Microsoft Certified: Azure Fundamentals,Issuer,Local,Data,2024
RW-CERT-SRM_TAB_023-03,SRM_TAB_023,NPTEL - Programming in Java,NPTEL,Global_Premium,AI,2023
RW-CERT-SRM_TAB_023-04,SRM_TAB_023,CCNA,Issuer,Global_Premium,AI,2022
RW-CERT-SRM_TAB_023_V2-01,SRM_TAB_023_V2,MongoDB Associate Developer,Issuer,Global_Standard,Web,2025
RW-CERT-SRM_TAB_023_V2-02,SRM_TAB_023_V2,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Data,2025
RW-CERT-SRM_TAB_023_V2-03,SRM_TAB_023_V2,NPTEL - Programming in Java,NPTEL,Local,Web,2022
RW-CERT-SRM_TAB_023_V2-04,SRM_TAB_023_V2,CCNA,Issuer,Global_Premium,Data,2024
RW-CERT-SRM_TAB_024-01,SRM_TAB_024,Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,Web,2025
RW-CERT-SRM_TAB_024_V2-01,SRM_TAB_024_V2,Certified Ethical Hacker (CEH V12),Issuer,Local,Programming,2024
RW-CERT-SRM_TAB_025-01,SRM_TAB_025,GitHub Actions Certification,Issuer,Global_Premium,Programming,2026
RW-CERT-SRM_TAB_025-02,SRM_TAB_025,CCNA,Issuer,Global_Standard,Programming,2025
RW-CERT-SRM_TAB_025-03,SRM_TAB_025,Docker Certified Associate,Issuer,Global_Standard,Data,2023
RW-CERT-SRM_TAB_025-04,SRM_TAB_025,Oracle Certified Professional: Java SE 11,Issuer,Local,Data,2023
RW-CERT-SRM_TAB_025_V2-01,SRM_TAB_025_V2,GitHub Actions Certification,Issuer,Local,Web,2024
RW-CERT-SRM_TAB_025_V2-02,SRM_TAB_025_V2,CCNA,Issuer,National,Programming,2025
RW-CERT-SRM_TAB_025_V2-03,SRM_TAB_025_V2,Docker Certified Associate,Issuer,Global_Standard,Web,2023
RW-CERT-SRM_TAB_025_V2-04,SRM_TAB_025_V2,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,Web,2022
RW-CERT-SRM_TAB_026-01,SRM_TAB_026,NPTEL - Programming in Java,NPTEL,Global_Standard,Data,2026
RW-CERT-SRM_TAB_026-02,SRM_TAB_026,CCNA,Issuer,Global_Premium,Cloud,2023
RW-CERT-SRM_TAB_026-03,SRM_TAB_026,MongoDB Associate Developer,Issuer,Global_Standard,AI,2026
RW-CERT-SRM_TAB_026-04,SRM_TAB_026,GitHub Actions Certification,Issuer,Global_Standard,Data,2025
RW-CERT-SRM_TAB_026_V2-01,SRM_TAB_026_V2,NPTEL - Programming in Java,NPTEL,Global_Premium,Programming,2025
RW-CERT-SRM_TAB_026_V2-02,SRM_TAB_026_V2,CCNA,Issuer,Local,AI,2024
RW-CERT-SRM_TAB_026_V2-03,SRM_TAB_026_V2,MongoDB Associate Developer,Issuer,Global_Standard,Web,2023
RW-CERT-SRM_TAB_026_V2-04,SRM_TAB_026_V2,GitHub Actions Certification,Issuer,Global_Standard,AI,2024
RW-CERT-SRM_TAB_027-01,SRM_TAB_027,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,AI,2023
RW-CERT-SRM_TAB_027-02,SRM_TAB_027,Docker Certified Associate,Issuer,Global_Standard,Programming,2024
RW-CERT-SRM_TAB_027-03,SRM_TAB_027,Tableau Certified Data Analyst,Issuer,Local,Web,2025
RW-CERT-SRM_TAB_027-04,SRM_TAB_027,MongoDB Associate Developer,Issuer,Local,AI,2022
RW-CERT-SRM_TAB_027_V2-01,SRM_TAB_027_V2,AWS Certified Developer - Associate,AWS Certified Developer,Local,Cloud,2025
RW-CERT-SRM_TAB_027_V2-02,SRM_TAB_027_V2,Docker Certified Associate,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_TAB_027_V2-03,SRM_TAB_027_V2,Tableau Certified Data Analyst,Issuer,Global_Premium,AI,2023
RW-CERT-SRM_TAB_027_V2-04,SRM_TAB_027_V2,MongoDB Associate Developer,Issuer,National,Web,2024
RW-CERT-SRM_TAB_028-01,SRM_TAB_028,GitHub Actions Certification,Issuer,Global_Standard,Data,2022
RW-CERT-SRM_TAB_028-02,SRM_TAB_028,Google Cloud Certified: Cloud Engineer,Issuer,Global_Standard,Cloud,2025
RW-CERT-SRM_TAB_028-03,SRM_TAB_028,NPTEL - Programming in Java,NPTEL,Global_Standard,Data,2024
RW-CERT-SRM_TAB_028_V2-01,SRM_TAB_028_V2,GitHub Actions Certification,Issuer,Local,Data,2025
RW-CERT-SRM_TAB_028_V2-02,SRM_TAB_028_V2,Google Cloud Certified: Cloud Engineer,Issuer,Global_Standard,Data,2022
RW-CERT-SRM_TAB_028_V2-03,SRM_TAB_028_V2,NPTEL - Programming in Java,NPTEL,National,AI,2022
RW-CERT-SRM_TAB_029-01,SRM_TAB_029,CCNA,Issuer,Global_Premium,Cloud,2025
RW-CERT-SRM_TAB_029-02,SRM_TAB_029,AWS Certified Cloud Practitioner,Issuer,Local,Cloud,2025
RW-CERT-SRM_TAB_029_V2-01,SRM_TAB_029_V2,CCNA,Issuer,Global_Premium,Data,2025
RW-CERT-SRM_TAB_029_V2-02,SRM_TAB_029_V2,AWS Certified Cloud Practitioner,Issuer,National,AI,2025
RW-CERT-SRM_TAB_030-01,SRM_TAB_030,Certified Ethical Hacker (CEH V12),Issuer,National,Web,2026
RW-CERT-SRM_TAB_030-02,SRM_TAB_030,Oracle Certified Professional: Java SE 11,Issuer,Global_Standard,Cloud,2022
RW-CERT-SRM_TAB_030_V2-01,SRM_TAB_030_V2,Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,Programming,2026
RW-CERT-SRM_TAB_030_V2-02,SRM_TAB_030_V2,Oracle Certified Professional: Java SE 11,Issuer,National,AI,2022
RW-CERT-SRM_TAB_031-01,SRM_TAB_031,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,Cloud,2025
RW-CERT-SRM_TAB_031-02,SRM_TAB_031,Certified Ethical Hacker (CEH V12),Issuer,National,Programming,2026
RW-CERT-SRM_TAB_031-03,SRM_TAB_031,GitHub Actions Certification,Issuer,Global_Premium,Programming,2024
RW-CERT-SRM_TAB_031_V2-01,SRM_TAB_031_V2,Oracle Certified Professional: Java SE 11,Issuer,Global_Standard,AI,2024
RW-CERT-SRM_TAB_031_V2-02,SRM_TAB_031_V2,Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,Cloud,2022
RW-CERT-SRM_TAB_031_V2-03,SRM_TAB_031_V2,GitHub Actions Certification,Issuer,Global_Premium,Data,2024
RW-CERT-SRM_TAB_032-01,SRM_TAB_032,NPTEL - Machine Learning,NPTEL,Global_Standard,Cloud,2023
RW-CERT-SRM_TAB_032_V2-01,SRM_TAB_032_V2,NPTEL - Machine Learning,NPTEL,Local,Web,2026
RW-CERT-SRM_TAB_033-01,SRM_TAB_033,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,AI,2022
RW-CERT-SRM_TAB_033_V2-01,SRM_TAB_033_V2,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Data,2023
RW-CERT-SRM_TAB_034-01,SRM_TAB_034,AWS Certified Cloud Practitioner,Issuer,Local,AI,2025
RW-CERT-SRM_TAB_034-02,SRM_TAB_034,GitHub Actions Certification,Issuer,Global_Standard,Data,2024
RW-CERT-SRM_TAB_034-03,SRM_TAB_034,MongoDB Associate Developer,Issuer,Local,Web,2024
RW-CERT-SRM_TAB_034-04,SRM_TAB_034,Google Cloud Certified: Cloud Engineer,Issuer,Global_Premium,Programming,2023
RW-CERT-SRM_TAB_034_V2-01,SRM_TAB_034_V2,AWS Certified Cloud Practitioner,Issuer,Global_Standard,Data,2023
RW-CERT-SRM_TAB_034_V2-02,SRM_TAB_034_V2,GitHub Actions Certification,Issuer,Global_Premium,Programming,2025
RW-CERT-SRM_TAB_034_V2-03,SRM_TAB_034_V2,MongoDB Associate Developer,Issuer,National,Data,2022
RW-CERT-SRM_TAB_034_V2-04,SRM_TAB_034_V2,Google Cloud Certified: Cloud Engineer,Issuer,Local,AI,2024
RW-CERT-SRM_TAB_035-01,SRM_TAB_035,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,Programming,2024
RW-CERT-SRM_TAB_035-02,SRM_TAB_035,Unity Certified Associate,Issuer,National,Cloud,2024
RW-CERT-SRM_TAB_035-03,SRM_TAB_035,MongoDB Associate Developer,Issuer,Global_Premium,AI,2024
RW-CERT-SRM_TAB_035_V2-01,SRM_TAB_035_V2,Microsoft Certified: Azure Fundamentals,Issuer,National,Programming,2022
RW-CERT-SRM_TAB_035_V2-02,SRM_TAB_035_V2,Unity Certified Associate,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_TAB_035_V2-03,SRM_TAB_035_V2,MongoDB Associate Developer,Issuer,Local,AI,2026
RW-CERT-SRM_TAB_036-01,SRM_TAB_036,CCNA,Issuer,Local,AI,2024
RW-CERT-SRM_TAB_036_V2-01,SRM_TAB_036_V2,CCNA,Issuer,National,Data,2022
RW-CERT-SRM_TAB_037-01,SRM_TAB_037,Google Cloud Certified: Cloud Engineer,Issuer,National,Cloud,2023
RW-CERT-SRM_TAB_037-02,SRM_TAB_037,Docker Certified Associate,Issuer,Local,Cloud,2024
RW-CERT-SRM_TAB_037_V2-01,SRM_TAB_037_V2,Google Cloud Certified: Cloud Engineer,Issuer,National,Data,2022
RW-CERT-SRM_TAB_037_V2-02,SRM_TAB_037_V2,Docker Certified Associate,Issuer,Global_Standard,Web,2023
RW-CERT-SRM_TAB_038-01,SRM_TAB_038,Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,AI,2026
RW-CERT-SRM_TAB_038_V2-01,SRM_TAB_038_V2,Certified Ethical Hacker (CEH V12),Issuer,National,Programming,2025
RW-CERT-SRM_TAB_039-01,SRM_TAB_039,CompTIA Security+,Issuer,National,Web,2024
RW-CERT-SRM_TAB_039-02,SRM_TAB_039,AWS Certified Developer - Associate,AWS Certified Developer,Local,Cloud,2026
RW-CERT-SRM_TAB_039-03,SRM_TAB_039,Google Cloud Certified: Cloud Engineer,Issuer,Global_Standard,AI,2025
RW-CERT-SRM_TAB_039_V2-01,SRM_TAB_039_V2,CompTIA Security+,Issuer,National,Programming,2023
RW-CERT-SRM_TAB_039_V2-02,SRM_TAB_039_V2,AWS Certified Developer - Associate,AWS Certified Developer,Global_Standard,Programming,2023
RW-CERT-SRM_TAB_039_V2-03,SRM_TAB_039_V2,Google Cloud Certified: Cloud Engineer,Issuer,Global_Premium,AI,2026
RW-CERT-SRM_TAB_040-01,SRM_TAB_040,Google Cloud Certified: Cloud Engineer,Issuer,Global_Premium,Cloud,2022
RW-CERT-SRM_TAB_040-02,SRM_TAB_040,Tableau Certified Data Analyst,Issuer,Global_Standard,AI,2026
RW-CERT-SRM_TAB_040-03,SRM_TAB_040,GitHub Actions Certification,Issuer,Local,Cloud,2024
RW-CERT-SRM_TAB_040_V2-01,SRM_TAB_040_V2,Google Cloud Certified: Cloud Engineer,Issuer,Local,Web,2022
RW-CERT-SRM_TAB_040_V2-02,SRM_TAB_040_V2,Tableau Certified Data Analyst,Issuer,Global_Standard,Data,2025
RW-CERT-SRM_TAB_040_V2-03,SRM_TAB_040_V2,GitHub Actions Certification,Issuer,Global_Standard,Data,2026
RW-CERT-SRM_TAB_041-01,SRM_TAB_041,Docker Certified Associate,Issuer,Global_Standard,Programming,2026
RW-CERT-SRM_TAB_041-02,SRM_TAB_041,Google Cloud Certified: Cloud Engineer,Issuer,Local,Data,2026
RW-CERT-SRM_TAB_041-03,SRM_TAB_041,NPTEL - Machine Learning,NPTEL,Global_Standard,Web,2022
RW-CERT-SRM_TAB_042-01,SRM_TAB_042,Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,AI,2024
